X,Y,SchoolID,SchoolName,CommunityA,Address,Action,ProposedVa,Impact,X20121320t,ReceivingC,Receivin_1,Receivin_2,SchoolNa_1,OfficialSh,OfficialFu,PhoneNumbe,LastKnownS,ZipCode,Communit_1,Latitude,Longitude,SchoolType,AccessType,X201112Per,XAsian2012,XBlack2012,XHispanic2,XMultiRaci,XNativeAme,XNotAvaila,XHawaiianP,XWhite2012,X201213Bil,X20112012B,X20102011B,X20092010B,X201213SPE,X20112012S,X20102011S,X20092010S,X201213Low,X20112012L,X20102011L,X20092010L,X19992000E,X20002001E,X20012002E,X20022003E,X20032004E,X20042005E,X20052006E,X20062007E,X20072008E,X20082009E,X20092010E,X20102011E,X20112012E,X20122013E,TotalClass,XofAllotte,XofAllot_1,IdealCapac,X201213Uti,SpaceUseSt,ApplestoAp,Applesto_1,Applesto_2,Applesto_3,Applesto_4,Applesto_5,X20122013P,X20112012P,X20102011P,X20092010P,X20082009P,X20072008P,X20062007P,X20052006P,X20042005P,X20032004P,X20022003P,X20012002P,X20002001P,X19992000P,X19981999P,X19971998P,X19961997P,X19992000M,X20002001M,X20012002M,X20022003M,X20032004M,X20042005M,X20052006M,X20062007M,X20072008M,X20082009M,X20092010M,X20102011M,X20112012M,Linktocoho,ISATScores,ISATScor_1,ISATScor_2,ISATScor_3,ISATScor_4,ISATScor_5,ISATScor_6,ISATScor_7,ISATScor_8,ISATScor_9,ISATScor10,ISATScor11,ISATScor12,ISATScor13,ISATScor14,ISATScor15,ISATScor16,ISATScor17,ISATScor18,ISATScor19,ISATScor20,ISATScor21,ISATScor22,ISATScor23,ISATScor24,ISATScor25,ISATScor26,ISATScor27,X5Essentia,X5Essent_1,X5Essent_2,X5Essent_3,X5Essent_4,X5Essent_5,X5Essent_6,X5Essent_7,X5Essent_8,X5Essent_9,X5Essent10,X5Essent11,X5Essent12,X5Essent13,X5Essent14,X5Essent15,X5Essent16,X5Essent17,X5Essent18,X5Essent19,ClosingSta,ReceivingS,XPerforman,ISATCompos,ValueAdded,ValueAdd_1,ResultCode,WARD,PRECINCT,FULL_TEXT
-87.61717494,41.779797,610263,DULLES,Greater Grand Crossing,6311 S Calumet Ave,receiving school,no,Dulles is the receiving school for Ross.,528,0,0,0,DULLES,Dulles,John Foster Dulles Elementary School,(773) 535-0690,6311 S Calumet Ave,60637,GREATER GRAND CROSSING,41.779797000000002,-87.617174939999998,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,98.099999999999994,0.800000000000000,0.200000000000000,0.000000000000000,0.600000000000000,0.200000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.85%,0.000000000000000,0.000000000000000,0.000000000000000,97.16%,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,665,622,571,531,511,429,444,499,537,528,0.000000000000000,29,9.000000000000000,870,61%,UNDERUTILIZED,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,26.699999999999999,24.199999999999999,20.000000000000000,25.300000000000001,23.600000000000001,18.399999999999999,23.899999999999999,20.300000000000001,33.399999999999999,24.500000000000000,30.300000000000001,20.600000000000001,27.800000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252175&level=S,30,29,21,34,63,78,0,0,0,0,0,0,53,33,41,37,77,72,0,0,0,0,0,0,21,70,0,0,42,41,32,31,21,27,19,26,53,40,neutral,neutral,weak,weak,weak,weak,very weak,weak,neutral,neutral,0,1,64.299999999999997,70.099999999999994,0.800000000000000,2.300000000000000,2,20,35,20035
-87.65472193,41.97095968,610269,MCCUTCHEON,Uptown,4865 N Sheridan Rd,receiving school,no,McCutcheon is a receiving school for Trumbull.,373,0,0,0,MCCUTCHEON,McCutcheon,John T McCutcheon Elementary School,(773) 534-2680,4865 N Sheridan Rd,60640,UPTOWN,41.970959680000000,-87.654721929999994,"District, non-alternative",Neighborhood Open Area,Level 2,19.800000000000001,48.000000000000000,20.899999999999999,3.500000000000000,0.300000000000000,2.700000000000000,0.000000000000000,4.000000000000000,0.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.28%,0.000000000000000,0.000000000000000,0.000000000000000,92.23%,0.000000000000000,0.000000000000000,0.000000000000000,563,390,325,294,250,228,247,315,330,333,366,341,349,373,0.000000000000000,14,4.500000000000000,420,89%,EFFICIENT,,,,,,,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,47.399999999999999,47.399999999999999,36.799999999999997,40.000000000000000,39.000000000000000,43.500000000000000,58.299999999999997,45.299999999999997,42.600000000000001,40.399999999999999,59.799999999999997,54.600000000000001,62.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252344&level=S,54,57,47,67,63,84,0,0,0,0,0,0,54,79,69,62,56,80,0,0,0,0,0,0,46,70,0,0,41,NDA,32,20,42,34,36,22,67,NDA,neutral,no data available,weak,weak,neutral,weak,weak,weak,strong,no data available,0,1,66.700000000000003,75.400000000000006,0.300000000000000,-0.400000000000000,2,46,40,46040
-87.70224149,41.87384239,610271,JENSEN,East Garfield Park,3030 W. Harrison,receiving school,no,Jensen is the receiving school for King.,349,0,0,0,JENSEN,Jensen,Jensen Elementary Scholastic Academy,(773) 534-6840,3030 W Harrison St,60612,EAST GARFIELD PARK,41.873842390000000,-87.702241490000006,"District, non-alternative",Lottery/App,Level 1,0.000000000000000,95.700000000000003,0.600000000000000,0.000000000000000,0.000000000000000,3.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.6%,0.000000000000000,0.000000000000000,0.000000000000000,86.53%,0.000000000000000,0.000000000000000,0.000000000000000,651,547,552,540,508,500,459,427,472,440,438,409,364,349,0.000000000000000,26,8.000000000000000,780,45%,UNDERUTILIZED,,,,,,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,7.000000000000000,7.100000000000000,7.200000000000000,11.600000000000000,8.300000000000001,11.400000000000000,12.199999999999999,9.400000000000000,16.500000000000000,10.400000000000000,13.199999999999999,11.500000000000000,14.699999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252288&level=S,61,60,61,76,78,91,0,0,0,0,0,0,73,81,75,73,78,88,0,0,0,0,0,0,52,85,0,0,67,NDA,43,27,40,21,41,14,42,NDA,strong,no data available,neutral,weak,neutral,weak,neutral,very weak,neutral,no data available,0,1,83.299999999999997,84.000000000000000,0.900000000000000,1.900000000000000,2,28,32,28032
-87.7031756,41.86183983,610274,JOHNSON,North Lawndale,1420 S Albany Ave,receiving school,no,Johnson is the receiving school for Pope.,402,0,0,0,JOHNSON,Johnson,James Weldon Johnson Elementary School,(773) 534-1829,1420 S Albany Ave,60623,NORTH LAWNDALE,41.861839830000001,-87.703175599999994,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,98.799999999999997,0.700000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.19%,0.000000000000000,0.000000000000000,0.000000000000000,92.54%,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,357,398,540,373,268,281,297,364,362,402,0.000000000000000,23,8.000000000000000,690,58%,UNDERUTILIZED,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,27.800000000000001,24.000000000000000,31.199999999999999,21.300000000000001,43.700000000000003,19.300000000000001,26.199999999999999,49.700000000000003,44.299999999999997,62.200000000000003,40.700000000000003,26.100000000000001,40.200000000000003,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252290&level=S,37,40,42,59,55,69,0,0,0,0,0,0,69,40,39,45,55,69,0,0,0,0,0,0,16,42,0,0,75,59,63,56,66,71,34,29,61,54,strong,neutral,strong,neutral,strong,strong,weak,weak,strong,neutral,0,1,66.700000000000003,65.700000000000003,1.100000000000000,0.700000000000000,2,24,23,24023
-87.61658079,41.81434006,610276,MOLLISON,Grand Boulevard,4415 S Dr Martin L King Jr Dr,receiving school,no,Mollison is the receiving school for Overton.,237,0,0,0,MOLLISON,Mollison,Irvin C Mollison Elementary School,(773) 535-1804,4415 S Dr Martin L King Jr Dr,60653,GRAND BOULEVARD,41.814340059999999,-87.616580790000000,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,98.299999999999997,0.800000000000000,0.400000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.420000000000000,0.820000000000000,0.780000000000000,0.000000000000000,10.97,12.760000000000000,12.020000000000000,9.600000000000000,80.59,98.769999999999996,96.120000000000005,99.599999999999994,514,540,475,488,444,445,381,309,283,293,228,258,243,237,23.500000000000000,18,5.500000000000000,540,0.44,UNDERUTILIZED,540,450,360,-0.47,0.53,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,18.100000000000001,24.300000000000001,19.699999999999999,29.699999999999999,26.800000000000001,24.300000000000001,24.500000000000000,25.899999999999999,26.500000000000000,35.899999999999999,29.300000000000001,21.600000000000001,36.899999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252354&level=S,32,16,42,42,64,73,17,0,0,0,0,0,35,39,37,58,67,80,18,10,0,0,0,0,10,49,16,6,38,34,NDA,54,NDA,49,NDA,40,46,37,weak,weak,no data available,neutral,no data available,neutral,no data available,neutral,neutral,weak,0,1,47.600000000000001,66.900000000000006,-0.300000000000000,0.500000000000000,2,3,4,03004
-87.68572005,41.90531549,610313,DE DIEGO,West Town,1313 N Claremont Ave,receiving school,no,"De Diego is the receiving school for Duprey and Von Humboldt, which currently share a building. De Diego will operate in both the De Diego building and the Von Humboldt/Duprey building.",807,0,0,0,DEDIEGO,Diego,Jose De Diego Elementary Community Academy,(773) 534-4451,1313 N Claremont Ave,60622,WEST TOWN,41.905315490000000,-87.685720050000000,"District, non-alternative",Neighborhood Open Area,Level 2,1.000000000000000,10.199999999999999,84.400000000000006,0.700000000000000,0.500000000000000,1.200000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.9%,0.000000000000000,0.000000000000000,0.000000000000000,84.26%,0.000000000000000,0.000000000000000,0.000000000000000,1427,1483,1468,1448,1387,1380,1275,1128,1049,993,945,906,867,807,0.000000000000000,38,12.500000000000000,1140,71%,UNDERUTILIZED,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8.400000000000000,8.800000000000001,8.199999999999999,7.000000000000000,3.800000000000000,6.500000000000000,7.300000000000000,9.500000000000000,6.200000000000000,5.300000000000000,5.800000000000000,6.200000000000000,7.600000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252825&level=S,47,61,53,75,75,94,0,0,0,0,0,0,64,75,77,76,77,87,0,0,0,0,0,0,70,87,0,0,40,41,60,29,64,33,56,42,37,43,neutral,neutral,strong,weak,strong,weak,neutral,neutral,weak,neutral,0,1,57.100000000000001,75.200000000000003,1.100000000000000,0.400000000000000,2,1,14,01014
-87.7662615,41.87799914,610367,DE PRIEST,Austin,139 S Parkside Ave,receiving school,no,De Priest is a receiving school for Emmet.,549,0,0,0,DEPRIEST,De Priest,Oscar DePriest Elementary School,(773) 534-6800,139 S Parkside Ave,60644,AUSTIN,41.877999140000000,-87.766261499999999,"District, non-alternative",Neighborhood Open Area,Level 2,0.400000000000000,94.000000000000000,4.200000000000000,0.700000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.400000000000000,1.090000000000000,1.150000000000000,0.180000000000000,0.200000000000000,19.13,19.920000000000002,16.230000000000000,13.100000000000000,91.26,87.549999999999997,97.879999999999995,98.500000000000000,605,601,555,491,459,613,706,763,750,667,604,567,522,549,40.000000000000000,30,10.000000000000000,900,0.61,UNDERUTILIZED,900,750,600,-0.27,0.73,UNDERUTILIZED,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,29.800000000000001,29.000000000000000,30.500000000000000,32.500000000000000,26.199999999999999,35.000000000000000,27.100000000000001,29.000000000000000,28.800000000000001,22.699999999999999,25.100000000000001,19.199999999999999,26.699999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252605&level=S,27,54,54,61,77,71,26,0,2,0,0,2,38,48,46,49,66,62,30,5,0,2,0,2,30,60,14,6,53,70,51,68,39,66,33,57,47,65,neutral,strong,neutral,strong,weak,strong,weak,neutral,neutral,strong,0,1,57.100000000000001,68.799999999999997,-0.400000000000000,-0.600000000000000,2,29,16,29016
-87.62985093,41.70536999,610368,"HUGHES, L",Roseland,240 W 104th St,receiving school,no,L. Hughes is a receiving school for Kohn.,417,0,0,0,HUGHESL,Hughes L.,Langston Hughes Elementary School,(773) 535-5075,240 W 104th St,60628,ROSELAND,41.705369990000001,-87.629850930000003,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,97.599999999999994,1.700000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.66,24.879999999999999,27.050000000000001,21.100000000000001,83.93,86.019999999999996,98.569999999999993,95.099999999999994,508,494,512,499,465,451,417,427,315,255,507,488,422,417,38.000000000000000,29,9.000000000000000,870,0.48,UNDERUTILIZED,870,725,580,-0.42,0.58,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,25.899999999999999,27.399999999999999,30.100000000000001,26.399999999999999,31.899999999999999,32.600000000000001,33.500000000000000,43.799999999999997,28.300000000000001,23.699999999999999,45.299999999999997,19.199999999999999,28.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252620&level=S,44,51,36,51,57,84,18,5,0,2,0,0,66,66,29,59,57,84,10,2,0,0,11,0,27,43,12,21,30,40,62,64,48,52,54,49,16,45,weak,neutral,strong,strong,neutral,neutral,neutral,neutral,very weak,neutral,0,1,47.600000000000001,63.600000000000001,-0.900000000000000,-0.900000000000000,2,34,24,34024
-87.59039017,41.76772772,610530,SOUTH SHORE FINE ARTS,South Shore,1415 E 70th St,receiving school,no,South Shore Fine Arts is the receiving school for Fermi. The two currently share a building.,308,0,0,0,SOUTHSHOREFINEARTS,South Shore,South Shore Fine Arts Academy,(773) 535-8340,1415 E 70th St,60637,SOUTH SHORE,41.767727720000003,-87.590390170000006,"District, non-alternative",Lottery/App,Level 3,0.000000000000000,97.400000000000006,1.000000000000000,1.600000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.06%,0.000000000000000,0.000000000000000,0.000000000000000,79.22%,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,156,201,255,308,0.000000000000000,13,5.000000000000000,390,79%,UNDERUTILIZED,,,,,,,Yes,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27.100000000000001,9.900000000000000,8.100000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252960&level=S,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,0,0,NDA,NDA,NDA,74,NDA,89,NDA,64,NDA,NDA,no data available,no data available,no data available,strong,no data available,very strong,no data available,strong,no data available,no data available,0,1,44.399999999999999,75.200000000000003,-1.000000000000000,0.400000000000000,2,5,30,05030
-87.57759489,41.72050221,609821,BURNHAM,South Deering,1903 E 96th St,receiving school*,yes,Burnham is the receiving school for Lawrence. Burnham relocates to Lawrence building.,268,0,0,0,BURNHAM,Burnham,Burnham Elementary Inclusive Academy,(773) 535-6530,1903 E 96th St,60617,SOUTH DEERING,41.720502209999999,-87.577594890000000,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,99.299999999999997,0.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.97%,0.000000000000000,0.000000000000000,0.000000000000000,92.16%,0.000000000000000,0.000000000000000,0.000000000000000,376,254,268,300,143,118,148,144,138,274,266,283,283,268,0.000000000000000,10,4.000000000000000,300,89%,EFFICIENT,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,33.899999999999999,23.600000000000001,31.000000000000000,95.099999999999994,20.600000000000001,33.500000000000000,49.399999999999999,19.699999999999999,25.399999999999999,23.399999999999999,19.199999999999999,21.699999999999999,17.899999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252105&level=S,58,67,68,81,88,85,0,0,0,0,0,0,88,89,85,88,95,90,0,0,0,0,0,0,73,93,0,0,99,87,65,85,71,87,73,72,85,80,very strong,very strong,strong,very strong,strong,very strong,strong,strong,very strong,very strong,3,1,54.799999999999997,83.900000000000006,-0.800000000000000,-1.400000000000000,2,7,39,07039
-87.61776768,41.84379445,609894,DRAKE,Douglas,2722 S King Dr,receiving school*,yes,Drake is the receiving school for Williams. Drake relocates to Williams building.,242,0,0,0,DRAKE,Drake,John B Drake Elementary School,(773) 534-9129,2722 S King Dr,60616,DOUGLAS,41.843794449999997,-87.617767680000000,"District, non-alternative",Neighborhood Open Area,Level 3,1.700000000000000,93.400000000000006,2.100000000000000,0.400000000000000,0.000000000000000,1.200000000000000,0.000000000000000,1.200000000000000,1.650000000000000,1.600000000000000,1.210000000000000,0.900000000000000,22.73,24.800000000000001,20.239999999999998,16.199999999999999,90.5,90.000000000000000,91.090000000000003,91.900000000000006,388,373,348,409,308,427,408,371,368,284,234,247,250,242,30.000000000000000,23,7.000000000000000,690,0.35,UNDERUTILIZED,690,575,460,-0.58,0.42,UNDERUTILIZED,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,29.199999999999999,44.399999999999999,14.699999999999999,33.799999999999997,19.600000000000001,18.500000000000000,14.199999999999999,23.600000000000001,24.100000000000001,23.899999999999999,12.500000000000000,37.100000000000001,36.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252169&level=S,35,54,58,75,69,96,30,9,0,0,0,0,53,63,58,50,77,89,28,14,3,4,12,0,34,62,17,15,46,43,43,60,16,35,20,33,57,58,neutral,neutral,neutral,strong,very weak,weak,weak,weak,neutral,neutral,4,1,42.899999999999999,69.599999999999994,0.300000000000000,0.300000000000000,2,4,14,04014
-87.66777712,41.78230211,609897,EARLE,West Englewood,6121 S Hermitage Ave,receiving school*,yes,Earle is the receiving school for Goodlow. Earle relocates to Goodlow building.,358,0,0,0,EARLE,Earle,Charles W Earle Elementary School,(773) 535-9130,6121 S Hermitage Ave,60636,WEST ENGLEWOOD,41.782302110000003,-87.667777119999997,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,97.200000000000003,2.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.280000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.34,11.520000000000000,10.460000000000001,9.020000000000000,87.43,94.849999999999994,97.390000000000001,98.939999999999998,760,756,732,703,658,531,565,487,433,394,377,306,330,358,36.500000000000000,28,8.500000000000000,840,0.43,UNDERUTILIZED,840,700,560,-0.49,0.51,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,33.200000000000003,36.600000000000001,46.100000000000001,44.200000000000003,58.700000000000003,46.399999999999999,50.799999999999997,47.200000000000003,55.600000000000001,51.500000000000000,37.600000000000001,36.600000000000001,39.600000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252180&level=S,46,48,33,55,72,84,21,4,0,0,0,0,60,68,49,60,72,79,19,2,2,3,0,0,50,83,6,10,71,62,NDA,35,NDA,27,NDA,21,62,47,strong,strong,no data available,weak,no data available,weak,no data available,weak,strong,neutral,3,1,35.700000000000003,57.600000000000001,-0.700000000000000,-1.600000000000000,2,15,20,15020
-87.60259685,41.78290934,609919,FISKE,Woodlawn,6145 S Ingleside Ave,receiving school*,yes,Fiske is the receiving school for Sexton. Fiske relocates to Sexton building.,220,0,0,0,FISKE,Fiske,John Fiske Elementary School,(773) 535-0990,6145 S Ingleside Ave,60637,WOODLAWN,41.782909340000003,-87.602596849999998,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,98.599999999999994,0.500000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.55,9.840000000000000,13.029999999999999,11.080000000000000,89.55,91.730000000000004,96.829999999999998,96.209999999999994,558,558,538,538,480,471,484,428,417,322,343,284,254,220,23.500000000000000,18,5.500000000000000,540,0.41,UNDERUTILIZED,540,450,360,-0.51,0.49,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,yes,23.600000000000001,18.000000000000000,20.199999999999999,21.699999999999999,30.500000000000000,22.600000000000001,26.699999999999999,15.699999999999999,19.399999999999999,18.699999999999999,25.199999999999999,21.300000000000001,24.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252204&level=S,48,63,61,75,63,83,13,0,0,0,0,0,65,66,64,60,54,89,10,0,0,3,0,0,37,58,8,4,55,NDA,40,51,35,42,24,51,37,NDA,neutral,no data available,neutral,neutral,weak,neutral,weak,neutral,weak,no data available,3,1,64.299999999999997,71.299999999999997,2.000000000000000,2.500000000000000,2,20,16,20016
-87.61978794,41.82390751,610110,"WELLS, I",Douglas,244 E Pershing Rd,receiving school*,no,"Ida Wells is the receiving school for Mayo. Wells, currently sharing with Wendell Phillips HS, relocates to Mayo building.",198,0,0,0,IDAWELLS,Wells,Ida B Wells Preparatory Elementary Academy,(773) 535-1204,244 E Pershing Rd,60653,DOUGLAS,41.823907509999998,-87.619787939999995,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,78.299999999999997,0.500000000000000,0.500000000000000,0.000000000000000,20.699999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.05,4.190000000000000,4.880000000000000,7.100000000000000,90.4,96.280000000000001,94.629999999999995,92.299999999999997,185,175,167,163,154,161,181,149,162,149,168,205,215,198,13.000000000000000,9,4.000000000000000,390,0.51,UNDERUTILIZED,270,225,180,-0.12,0.88,EFFICIENT,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,5.600000000000000,5.300000000000000,11.400000000000000,18.399999999999999,12.199999999999999,5.000000000000000,11.199999999999999,19.899999999999999,10.699999999999999,11.000000000000000,11.400000000000000,12.000000000000000,31.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252902&level=S,17,20,57,65,67,83,17,7,0,0,0,0,58,53,57,71,79,71,8,0,0,0,0,0,27,79,20,8,93,NDA,NDA,NDA,NDA,NDA,NDA,NDA,64,NDA,very strong,no data available,no data available,no data available,no data available,no data available,no data available,no data available,strong,no data available,3,1,26.199999999999999,66.400000000000006,0.400000000000000,-0.600000000000000,2,3,35,03035
-87.61334083,41.83803465,610126,PERSHING EAST,Douglas,3113 S Rhodes Ave,receiving school*,yes,Pershing East is the receiving school for Pershing West. Pershing East relocates to Pershing West building.,249,0,0,0,PERSHINGEAST,Pershing,John J Pershing Elementary Humanities Magnet,(773) 534-9272,3113 S Rhodes Ave,60616,DOUGLAS,41.838034649999997,-87.613340829999999,"District, non-alternative",Mixed Selective/Neighborhood,Level 2,0.800000000000000,92.400000000000006,5.200000000000000,0.400000000000000,0.000000000000000,0.800000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.43%,0.000000000000000,0.000000000000000,0.000000000000000,68.27%,0.000000000000000,0.000000000000000,0.000000000000000,269,273,274,271,268,252,222,235,238,254,251,230,257,249,0.000000000000000,9,3.500000000000000,270,92%,EFFICIENT,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1.900000000000000,3.000000000000000,5.200000000000000,5.300000000000000,4.900000000000000,3.400000000000000,4.000000000000000,6.600000000000000,23.000000000000000,2.700000000000000,7.600000000000000,12.400000000000000,9.199999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252402&level=S,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,0,0,NDA,NDA,70,NDA,78,NDA,90,NDA,NDA,NDA,no data available,no data available,strong,no data available,strong,no data available,very strong,no data available,no data available,no data available,3,1,60.000000000000000,83.299999999999997,0.000000000000000,0.000000000000000,2,4,35,04035
-87.71752405,41.88845002,610133,"WARD, L",Humboldt Park,410 N Monticello Ave,receiving school*,yes,Laura Ward is the receiving school for Ryerson. Ward will relocate to Ryerson building.,398,0,0,0,LAURAWARD,"Ward, L.",Laura S Ward Elementary School,(773) 534-6440,410 N Monticello Ave,60624,HUMBOLDT PARK,41.888450020000001,-87.717524049999994,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,96.000000000000000,2.800000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.750000000000000,0.930000000000000,0.450000000000000,0.000000000000000,9.05,10.050000000000001,9.300000000000001,8.000000000000000,94.97,97.200000000000003,95.459999999999994,98.200000000000003,752,732,737,726,620,611,513,462,417,443,451,441,428,398,32.000000000000000,24,8.000000000000000,720,0.55,UNDERUTILIZED,720,600,480,-0.34,0.66,UNDERUTILIZED,no,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,35.299999999999997,40.299999999999997,27.699999999999999,29.899999999999999,37.899999999999999,44.000000000000000,37.000000000000000,39.299999999999997,46.899999999999999,34.799999999999997,43.399999999999999,35.799999999999997,31.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252767&level=S,33,45,41,83,51,83,28,14,4,2,4,0,48,65,63,94,60,92,33,4,2,0,13,2,54,52,13,24,NDA,99,NDA,NDA,NDA,NDA,NDA,NDA,NDA,99,no data available,very strong,no data available,no data available,no data available,no data available,no data available,no data available,no data available,very strong,3,1,64.299999999999997,81.299999999999997,3.500000000000000,3.600000000000000,2,27,23,27023
